Petal_Size,Sepal_Width,Stem_Length,Leaf_Width,Flower_Type
5.195693481648739,4.725830522681036,5.34535580449719,5.197443788223427,Lily
4.6487292982247,5.253391756985382,5.224375046775481,4.475396167657722,Lily
4.150245166996338,5.217427986915596,4.5701675644021815,4.364393590342226,Lily
4.924952134268731,5.102374769814046,5.001764691381828,4.834437086140844,Lily
4.075338832763733,4.922929737937867,4.871456397488752,5.267120212362568,Lily
5.074366733831591,5.037027122379249,4.854779004262887,4.67374638706642,Lily
4.477095115577694,5.291833498345041,5.44503316582838,4.604774169944262,Lily
5.827390850015105,5.104338008044355,6.083301056749396,5.172755259122407,Lily
5.482685002469252,4.451372727484806,5.020944073640327,4.882981063743982,Lily
4.663836116812453,4.578566601234116,4.516345960326217,4.413933448935851,Lily
4.914926361697602,5.434995056260571,5.331291891282539,4.721676670633986,Lily
4.913477233324279,4.588512137670494,4.819896443568794,4.801961883233225,Lily
4.9785145586433135,4.865714609065253,4.811590946988546,4.660171313978145,Lily
4.873654567179101,4.910705717802295,5.607493791776935,4.368851882588659,Lily
4.887322097837233,5.328274315048532,4.020049781715379,5.302578477906172,Lily
5.109946022108348,4.927509255060055,4.59303303315443,5.510582654209341,Lily
4.859712370862465,4.6562554842559205,4.002019009817347,4.9493924855042035,Lily
4.975974134036958,4.871492973337061,5.3492244230828,4.739335517892472,Lily
5.030985957679566,4.334230971384427,5.2903527141268905,4.461403996980751,Lily
5.4265366997721705,5.558080104542141,5.068193555898921,4.7217699404699385,Lily
5.474742225736693,4.152612933443137,5.840018691508566,5.415144665797594,Lily
6.0532724033429455,4.1401522305154055,4.726593107630978,5.278878158182281,Lily
4.437661390351363,5.601132908860322,5.3407308209599,5.729829062190284,Lily
4.820914554382455,4.6511595431092925,5.92068556706092,5.104912745035345,Lily
4.973540455368308,5.166810667211037,4.749623161616179,4.072143371474713,Lily
4.547523539967905,4.747833826165458,4.35702150725851,4.770270366227353,Lily
5.31103035564869,5.233815342560636,5.385891446016033,5.702462696366132,Lily
5.063400636458,4.461909868772669,4.131871082547539,5.6257296867147355,Lily
4.364071992725848,4.5111357547374595,4.782625341237399,5.420213571270852,Lily
3.8448464861444185,5.374416728499868,5.471590528937794,5.482992406115096,Lily
4.011713223291894,4.50048352426593,5.0021978331354795,4.434557682920661,Lily
5.340000368874225,5.322087205324472,5.291898497234629,4.629888230991119,Lily
5.091741394729107,5.218524819726194,4.911227378068029,4.7668067570291655,Lily
4.894096409855286,5.637757481968013,6.1530767644290805,5.2487816751270095,Lily
5.234882659410055,4.5016244387815325,5.757118551584326,5.583208815669818,Lily
4.530035998633684,5.017818320977966,5.102836986319243,4.494611911698539,Lily
5.535742977413975,4.215931620910547,4.903112576107536,5.430718023396254,Lily
5.0144104921471655,4.525525904117705,4.925024589083608,5.190301415346193,Lily
5.58763534293384,5.1787526811018045,4.771286823574307,4.805345707093463,Lily
5.19073594265497,4.494655522325068,4.87588691593856,4.234349906112516,Lily
5.984351305072865,5.443768038588855,6.310761359431351,6.0693146171993035,Daisy
6.351232442776229,7.014807447122845,7.361565934659765,6.500962165792282,Daisy
5.79492518802105,5.303737753130444,5.799740093269386,6.263806219856913,Daisy
5.08590302550372,5.849869783602304,5.177629125923168,7.371364859921544,Daisy
5.7390499685932195,6.067948632330888,5.759809920087446,5.618852084964719,Daisy
5.540991439960304,5.433507479365725,6.199754432480427,5.945754157137841,Daisy
6.945045023030269,5.744199723752265,6.082562165627653,6.799948338308992,Daisy
6.292884304025035,5.749025654182624,6.272592588756028,6.173657101756483,Daisy
6.750348737846425,5.597642133647177,6.730264538107442,5.27861223508995,Daisy
6.0643090510033435,5.795100558109576,5.284418573221479,6.8472352949304245,Daisy
6.222758770376056,5.535953577650819,5.606892793759175,6.393414821633606,Daisy
6.991137721924361,6.045995183801039,5.649101914101707,6.970185634634189,Daisy
5.91495252902567,6.18159434249064,5.544835612653682,6.326404282541904,Daisy
6.786355475629804,6.125233267178747,5.453652469397403,6.452467297556346,Daisy
5.831024206978604,6.372241387550482,6.054089761052994,5.524334204636139,Daisy
5.145228068806187,5.4537912061047376,6.059731520969477,7.065191950443129,Daisy
5.760609288529499,6.0765390996700255,6.476426556662772,5.571572274872911,Daisy
6.381524270006132,6.210270988510477,5.352112319368123,5.970839901765115,Daisy
5.414245838931276,5.4033523967491535,5.543902424470368,6.13672011085027,Daisy
6.69268222267347,6.296210070118836,5.747642698879109,5.772865229255341,Daisy
6.350270404469657,6.053059932934286,5.457647009313824,5.711978480535333,Daisy
5.71950284391853,5.786698988148084,6.012987636494672,5.390351244781456,Daisy
5.781109692915627,5.62972011705486,6.4261764186658485,5.751520053384224,Daisy
5.650931587342809,5.654159563593934,5.946160738090597,6.0789725509909305,Daisy
6.740644140692189,6.187321125408981,6.731233665122369,5.887170662423132,Daisy
5.432960386171639,6.143917449870544,7.0181110053496525,5.542640220908291,Daisy
4.9560036501065685,5.5512381633031325,5.802282204012361,6.0901707638986355,Daisy
6.037865394028058,5.468719348050476,5.7361931870978555,5.975742630785917,Daisy
6.038729225795188,5.44222223349267,7.054374316453565,5.188955476656506,Daisy
5.804698837723575,6.1378910996759615,6.389414490386296,5.408247700612062,Daisy
5.454945758714212,6.152423068097334,6.257735773620785,6.35969623746326,Daisy
6.072533040456622,5.940361591092871,6.231810302945619,6.303606792783444,Daisy
5.434719764698058,6.121455022244501,5.623141691918312,5.743977350704841,Daisy
6.950835601494116,6.14730836801943,5.822030529462032,6.193408443365157,Daisy
6.081867651162993,5.21169037110875,5.97424677380971,5.280193900807792,Daisy
5.820780165661167,5.284990293887813,6.528719376130738,6.799304384803979,Daisy
6.232400036865497,5.517511297224424,5.735111603959329,6.010717688596842,Daisy
6.346457752788338,5.266045485690077,6.4293251200889046,5.875562378372344,Daisy
6.458116490878312,5.92678297429824,5.283601641236791,6.431296542649561,Daisy
5.679044595179695,5.951989977674969,5.483108861652061,6.696096433290603,Daisy
5.999167345350232,6.537332272251098,5.380419801592471,5.293385263431961,Daisy
6.405853301513367,5.542529691208671,6.130679514886703,6.502192676151533,Daisy
6.019561269285461,5.912485429916715,5.350482629965012,6.208355385670212,Daisy
7.1179190570807,4.760358175408444,6.015379480655363,5.295261061695268,Daisy
6.2055922157460355,6.929602803475598,6.0952146584164515,6.322757890680559,Daisy
5.834715503426973,5.778511632767617,6.189725506547183,6.117198391697681,Daisy
6.138973214363852,6.028318119617728,5.4652870125965025,5.971474643266092,Daisy
6.659569032696442,6.1800287070093125,5.766567822001419,4.915995360721368,Daisy
6.223751690050697,6.350896329521107,5.661162944676696,5.587896354469935,Daisy
6.4752669127354086,6.313295859999018,6.675629792726883,5.488067045017175,Daisy
5.350939143610143,6.967120985538513,6.225559592426993,6.009628374209938,Daisy
5.970442020050732,5.670777897471604,5.340144631405933,5.488232590966323,Daisy
6.434986214793687,5.961637217250744,5.799473303525606,6.462356659574258,Daisy
6.56561105104272,6.1061363239599356,6.480223744820507,5.531724014302274,Daisy
6.442587398454118,5.879412538796115,5.761227766017911,5.61507365372402,Daisy
5.68412539178419,5.748750288103344,5.417111497964063,5.826649250914576,Daisy
6.724860597011245,6.102610147979404,6.018205562792178,5.6410183747731315,Daisy
5.741402088855441,5.3718445792077105,6.129431236490073,5.408124366760314,Daisy
6.52291024890835,6.063106075564776,5.278534275512656,6.192016715246663,Daisy
5.564991071715537,5.918099644531137,6.328281452516329,5.678837102973529,Daisy
5.199745771335431,6.560565611298498,5.599052134296732,5.972792181074641,Daisy
5.907796210522164,6.066092302657083,6.238151957757781,6.378980273479395,Daisy
5.673878651426041,6.40650527547528,5.832585775530002,6.398841862947071,Daisy
6.258380789083791,6.280491373833886,5.988858906005711,5.7828095338360335,Daisy
5.876864865696356,6.062103648730414,5.67125342450096,5.679332420080059,Daisy
6.357416007537849,5.750217714783578,6.182110194708812,5.867518366824946,Daisy
6.522213344461741,6.614256274410455,6.65855742450183,6.022205220161876,Daisy
6.24971440945299,6.257995720418034,5.976772897618715,5.7688999048205005,Daisy
5.973949079395998,6.082285536303142,6.800036580176138,5.808771622066097,Daisy
6.19480442446916,6.150522764347747,6.119854811912048,5.860901386410366,Daisy
5.552997606103886,6.232621946809596,5.862201667106669,5.858556599886276,Daisy
5.66457586059569,5.431833638978513,5.834052790497833,5.7839534424387224,Daisy
5.6071021136219965,6.093414965488489,5.841582438646945,5.8735125909324655,Daisy
5.567558377632618,6.367965729773611,5.909083279089615,6.320981872240368,Daisy
5.549801998079015,5.492442643761665,6.276878504599923,6.697601053250916,Daisy
4.998705608277489,6.021661753759072,5.675382903002214,5.71711942616002,Daisy
5.935697238310282,4.999600692679937,5.82571236181328,5.8326046793671,Daisy
6.184244221681982,6.4834148992936385,5.991572378980667,6.449565592174995,Daisy
6.159938403191844,5.678843293449454,6.307206971476482,5.788544551007048,Daisy
6.087156483194446,5.989640067266989,6.713576537259167,5.896292044018022,Daisy
5.774501515295299,5.7905469983274145,6.141344727923846,6.3311027964244095,Daisy
5.215274328899387,6.140404531699564,6.391634685711696,7.1304804367135715,Daisy
5.944923115354196,5.879556406149674,6.303592706658837,5.635162072067126,Daisy
6.793280789718349,5.047655215128863,5.017941236073412,5.605632664276392,Daisy
6.418432495348305,6.005393207554309,6.866631784996538,6.1927138944205335,Daisy
7.319657875370064,5.869119788119327,6.315875710931445,6.116334157472725,Daisy
6.105242489722384,5.90757031942084,5.293055523274459,6.198429894357774,Daisy
6.673378899075506,5.21864486987229,6.646232397926186,6.292552678617709,Daisy
5.406065374910033,6.340344705217765,6.200578143630606,6.508757567444945,Daisy
4.935013451923195,6.553783105453269,6.9723225566483755,5.526449547189546,Daisy
6.1930588889339955,6.188419338729,6.267953697776178,5.783592272635448,Daisy
7.227624417476764,6.258738385655414,5.343635897259739,5.912875272384571,Daisy
5.769794756747472,5.810012395001194,5.666051704118259,5.1260070902368575,Daisy
5.78164999019332,6.790160481513683,6.256281135217615,4.313168318107473,Daisy
5.955166709354781,5.564291725271234,5.54275397861254,5.931191654306699,Daisy
4.9525578335557885,5.513175318711344,6.169577926015641,4.78309484062749,Daisy
6.186416855055825,6.800748802039129,5.939565928059061,5.551541981235252,Daisy
5.500402508345902,5.816844136428229,5.726715946716043,6.138655611064823,Daisy
6.282697662985244,6.04288881448029,5.9571599051424,5.570703244878085,Daisy
6.208260940808134,6.843037323213145,5.697161040718427,5.329851039502842,Daisy
6.460269844655162,6.572737174935598,6.163824855232419,6.843045028881946,Orchid
6.075359431592789,6.794655414509836,7.259311340855733,7.138625601195137,Orchid
7.013052450724266,6.185726470644818,6.308692094334761,6.592807341834557,Orchid
6.911498082379082,7.268652370073261,6.736889198071486,7.698030006273487,Orchid
7.263173613622978,5.943374544344056,6.262421627265487,7.441033449309719,Orchid
5.913431521510551,6.971114136749314,7.133160321097948,6.208368661253015,Orchid
6.774637100001567,6.919308423603292,6.793154673523846,7.214016520808921,Orchid
6.849984270845183,7.280806581989265,6.039353226245075,7.372904553696851,Orchid
7.268083230821384,6.64256338105314,6.3797002649602454,6.970070877092925,Orchid
7.009696279080417,6.776715070390788,7.287902686912483,5.922158170028926,Orchid
7.887867677634571,7.173921930004687,7.468083092617067,7.033314372602317,Orchid
6.693179341526971,7.035052647157845,7.125564179073826,6.992111803580499,Orchid
7.4593729062827165,6.234948588772726,6.967756040922686,7.101784430915479,Orchid
6.428156401429433,6.3845192588634765,6.8745086565499145,8.107544225386752,Orchid
5.7128449614246755,7.202752085168567,7.249444246865591,7.42803233536146,Orchid
6.814425653848271,8.020044915343533,6.993726144754408,7.534764526007807,Orchid
6.301702046977206,7.409397169746515,7.135982386528973,6.449885000017796,Orchid
7.24674217644597,6.833655379734069,6.561671087162946,6.959737543580572,Orchid
7.261660991191279,7.029142098845998,6.548124041822556,7.213740918131059,Orchid
7.327005224278491,6.775072723857396,7.655786277124832,7.1097036335589125,Orchid
7.901361328631646,6.126406001958331,6.6673302624653275,7.011845071018024,Orchid
6.3083354315221385,6.55156895193376,7.418632470254463,6.714237656445531,Orchid
7.207810118148165,6.5606116424565,7.366636656450448,7.5819888991814635,Orchid
6.946709723830235,7.972259739514254,6.678794920085966,6.554780042526469,Orchid
6.7710529058861395,7.261250167487922,7.751007531417772,6.511061702426263,Orchid
6.613145909581923,7.034047360400973,7.638571775725621,7.993904787506458,Orchid
6.55421835005211,6.486786264758229,7.4856064603631305,6.8155490453419825,Orchid
7.223902059952796,6.238604250116601,7.292844358111201,7.3346365153183095,Orchid
6.56411923398842,6.398571144109711,6.5158527093888425,7.756231709316577,Orchid
6.833681594147846,6.459545975500718,7.103289118576739,7.40794711191897,Orchid
6.736751881189487,6.286635225621841,7.574901929788158,7.768607924802973,Orchid
7.4056363102958604,6.880412507769441,7.991744017158245,6.595691068444018,Orchid
6.944170475199437,6.783905534702641,6.387124981014425,7.247676710937675,Orchid
7.479070267039095,7.960947546416021,7.14624561598079,7.116227803756613,Orchid
6.6586445949763045,7.427452826818321,6.928643510515711,6.748585616808273,Orchid
7.007630973925855,6.741226574693653,6.661833358188229,6.745984129515296,Orchid
7.225148243534267,6.655625828673741,7.27842229745335,6.430003269276864,Orchid
7.523480774644781,7.056912001257441,7.79980265950792,7.680210615470946,Orchid
6.119355545120942,7.310281630917654,6.739385066042857,7.244832768798972,Orchid
7.494643555879819,7.052494757570875,6.088686136095724,7.766507132478185,Orchid
6.999004574410417,7.2541647017249735,7.6232796621207095,7.545902866197222,Orchid
7.172785273706398,6.335134256211625,7.635289108226188,6.500310764369696,Orchid
6.916362212845699,6.494254705768361,6.970175949947806,6.8125350087404275,Orchid
7.281887390657629,6.649136405071712,7.548198771101041,6.784279927532572,Orchid
7.371133055548284,6.5126970442355026,7.581233137032151,6.769531105430872,Orchid
6.7224664275418045,7.871240116278414,6.858008645655789,6.428609426591791,Orchid
7.358944184587871,6.878346758255591,7.448699806942247,7.3982060855166765,Orchid
6.959953436823152,6.900203890446026,7.642096986554065,6.7003596772902725,Orchid
7.536952157791368,6.397507659512082,6.8670686596814186,7.86924815301967,Orchid
6.699655596088601,7.104860902084408,7.012105399148057,6.411968541847419,Orchid
7.682505063104292,6.916351003974142,6.557827549956627,6.351795081198858,Orchid
7.93525272731011,7.559893566968811,6.5617914865931715,6.497434007466433,Orchid
6.824982915700915,6.93190013649809,7.165857366505908,6.794337518716769,Orchid
6.836245680659886,6.172738053036049,6.7636935084074965,7.230717013949477,Orchid
7.384235184182663,6.630325856706005,7.0394421222472685,6.258963705901979,Orchid
6.679013302457219,7.109199899932499,7.505441397059425,6.9257645219551325,Orchid
6.953241882478032,6.952777087918062,7.535104729681913,6.866371237472386,Orchid
6.871484519748489,6.234820923533106,8.151927261360077,7.350476547662817,Orchid
7.583448362529646,7.14067055288171,7.631021393413602,6.779090033765472,Orchid
7.2038614922702,6.67956901013875,7.495982832626595,6.978515382108225,Orchid
6.696419041468659,6.231812305753341,7.319388220507132,6.8881102269489345,Orchid
6.792946600747691,6.778137667631573,7.098202096627487,7.192188639451078,Orchid
6.731715600714359,5.986102097631619,7.336940919469822,7.712013671270247,Orchid
7.6970838657226,6.770455015082619,7.190498902370808,8.525163327465044,Orchid
7.2077606815306,6.710469500237017,7.004121594663127,7.02078930390957,Orchid
8.047853743471792,6.9292668616447095,7.196296987458003,6.805096815193156,Orchid
6.0836112765569705,7.705395118436423,6.048137475752192,6.75078109729776,Orchid
6.794476030033959,7.098534571281833,6.641166568304821,7.470899612085895,Orchid
7.227301749165014,6.948512510916068,6.274528752427784,6.113888514869703,Orchid
7.59190550729969,7.677352846404213,8.091693344994457,6.627494058591491,Orchid
6.991663860857718,7.471866222632957,6.721729300390089,6.569666066464699,Orchid
7.0964755939934685,7.25400207829119,6.916306257892424,7.053180410860043,Orchid
6.9368108347443656,7.6677954825913766,6.678291794344898,7.435871809464434,Orchid
7.6022102086186925,7.4588729286700355,5.662618725277765,7.384962835994281,Orchid
6.977303096693048,6.776518687214733,6.525024614318863,8.218633496157825,Orchid
7.5025329223209845,7.617132238762749,6.949640700694152,6.721579267869995,Orchid
7.547530965593472,6.979715005429887,6.122061698689936,6.041792470340769,Orchid
7.099458324782375,7.270268464170503,7.408794933132081,7.367662151078363,Orchid
6.919887397317448,7.5425076060257235,7.645203392981665,6.50856695512036,Orchid
7.825399090603015,7.513691081023309,6.063439952567551,6.919837680683449,Orchid
6.771590403756559,7.934974613087881,7.20157553156247,5.994651619738801,Orchid
7.0685581685891234,7.453545712857365,7.107693934369415,7.0336416411073674,Orchid
6.369048573570889,6.842253797135116,7.138387361806255,6.452997710562282,Orchid
6.609958711537455,7.271339333869749,6.957814445518567,7.201098504486481,Orchid
6.071827629953543,6.947395427127511,7.017426922921228,7.005659914932251,Orchid
6.793463087814479,6.958822168086929,6.355265584013049,6.805788036626257,Orchid
7.662894201967861,6.7692126143064675,5.847097724733841,7.244014560248589,Orchid
6.594010891090204,6.317077958216141,7.84192392167821,6.546776408898441,Orchid
6.639887589301883,7.537599979923094,6.659188860068343,6.319436268632005,Orchid
7.158103398502089,6.621853539998831,6.893947265871366,7.7834221544294255,Orchid
6.479332066575932,7.748428245511257,7.083409700731194,6.963675488611176,Orchid
7.21053340936508,7.805623157146955,7.064319133059282,7.159822466804103,Orchid
7.166352554550392,7.682640580939836,6.76464193932981,7.368769338252069,Orchid
7.439112802235727,6.557871229115701,8.107793234346737,6.280636212311864,Orchid
7.293301241550656,7.3165283186886425,6.599420865195368,7.35341925307578,Orchid
6.673712979357825,6.475481239257768,7.133167479226609,6.927536678686663,Orchid
7.827305105773932,7.284380442403487,7.079415521590633,6.747974522869375,Orchid
6.617411284648368,6.857719485851511,7.438636021495775,7.075960615284981,Orchid
7.969904023588492,6.656223471961842,7.400547183668007,6.650959404558067,Orchid
6.018772041482476,6.186050033712775,7.246138788582966,7.480757069194861,Orchid
7.798870917465245,7.462415124718594,8.311852448625027,9.083733850314303,Iris
7.944095676249606,8.042110322305787,7.910011236020527,7.336678239103851,Iris
8.046750908919448,7.72273629690747,7.998958834284073,7.7715419798300776,Iris
8.455325927506067,7.5760177577370325,7.971538479015067,7.753325488645064,Iris
8.432430286289778,7.476119913086286,7.880372736056226,8.351161904061355,Iris
8.577256393997315,9.297322169205655,7.8564887820541145,7.2776335220720085,Iris
8.228696546367777,7.727912850995299,8.023769123062293,7.773730457299427,Iris
8.090885715908026,8.406416684348772,8.167812380895903,7.7725501618973345,Iris
8.200832585334247,7.826649681246657,8.53176190555986,8.138741249361624,Iris
7.450998054691417,8.366389911480475,8.366907066737955,7.684232783534708,Iris
7.452073719346067,8.72114668299865,7.777526489027873,7.70989381647258,Iris
6.846734345409481,9.024578624784821,7.784296853525551,7.6672669781078975,Iris
8.767062715590653,7.77563390910319,7.447672364567208,8.068965016845066,Iris
7.823306820879568,8.646800032155221,7.703220611737011,7.859347943259141,Iris
7.373451899203418,8.230740957617297,7.9263847892314425,8.980985069720736,Iris
8.250375513685755,7.8318116128550015,7.981107767962414,7.699296902239499,Iris
8.087228953094453,8.513910677914502,7.481575112563721,7.299482712396916,Iris
8.114216364125147,8.144751879112146,8.038526275003145,7.72169578021928,Iris
7.082697341531497,7.665568813459901,7.569476000540985,8.503212777217769,Iris
7.691758440077079,7.242914413424681,8.257564378412326,7.77261192779496,Iris
7.930888900912388,7.6086234286317085,8.663061763464087,8.399843783492287,Iris
7.671873516877863,8.770968588276379,8.032832618672787,8.387597511921284,Iris
7.666658006075074,8.454096067935112,8.37882981233043,8.458127425463726,Iris
7.6350271957876785,8.277656537590419,8.270704799265108,7.772180167029682,Iris
9.117699987297522,7.363523654854862,7.545340821874244,8.037332559945549,Iris
7.304503343649905,8.39888449621107,7.355710548022946,6.66689553331851,Iris
7.814025276285495,8.340241186447518,7.004267249259938,8.523248471712575,Iris
7.9075368143921345,8.293172923607813,7.702799836470008,7.569957030969485,Iris
7.500525568720125,8.505703050695518,7.918992074791738,7.794163862318836,Iris
8.056082103355568,7.7071235774607425,8.458914724123776,9.001495459585527,Iris
8.830373741525602,8.0123840177424,7.67324097169332,8.365027066799481,Iris
7.650977891905289,8.165315524111339,7.551937231979929,7.290190040975265,Iris
8.513959227782461,7.263123448735229,8.495757142893153,7.822742430934388,Iris
8.165431502530069,8.453557948907209,7.871419096704768,8.276767117035087,Iris
8.103316526598515,8.877974726718975,8.085335289510205,7.564346923213364,Iris
9.139158666381885,7.8544968050037065,8.95571473324068,8.599832251907161,Iris
8.36952818285734,8.649284490367428,7.590044747769612,8.158017047756992,Iris
8.305884666417288,8.968718099847766,7.031452901830202,7.165222808136761,Iris
7.481748715353564,9.058570272639926,7.7743606292452885,7.815309162374995,Iris
8.088052020454038,7.6731732984704495,7.817182579514373,8.183250407726213,Iris
8.399040234793805,7.53671509110963,6.999943537422265,7.543626012912983,Iris
8.02819977765016,8.011011561356595,8.69105874570106,7.795006595826234,Iris
8.781656056101896,6.808322254594437,7.952733279941013,7.723569394915332,Iris
8.462049049093444,7.044855976555094,7.354644672477879,7.2003467843798985,Iris
8.369599345505538,7.073402540246332,8.653497435952435,7.423023064404702,Iris
7.445014755225403,7.633694944378172,7.861005933687496,8.735327044948214,Iris
8.581067925340472,8.678872194063402,7.9159158184141765,7.839578616201614,Iris
8.711612227356568,7.761448800277402,7.681409645550588,8.557728422953048,Iris
8.043682941717949,7.955185997429895,8.037467677477965,7.45753122477479,Iris
7.077359194071382,8.137686342708568,7.830524845740031,7.786098988887837,Iris
7.092539929312983,7.600922009402765,8.015617752539919,8.444633879076546,Iris
7.62150572338505,7.5342484047889515,7.9961095459571245,8.004382315115484,Iris
7.721959344390946,7.914280448366442,9.025582679704995,8.404133478975066,Iris
8.997830241577896,7.436621351598818,7.585329276980586,8.602470462875115,Iris
7.642820792764868,8.185683751546023,8.295276953644654,8.009899311752324,Iris
7.530841457819268,7.4433082238188515,7.633831141767233,8.053702234325765,Iris
7.9719015480816,7.676162142326682,8.153162821586896,7.384708675397947,Iris
8.271234020288944,7.268374670204267,7.350036190363747,7.365418231581747,Iris
8.449054468925699,8.043231715255367,7.813867438814654,9.155702741894851,Iris
8.207184239787033,7.097023989939009,7.591317098105579,8.449143510590638,Iris
8.41296068769523,7.9878130351440655,7.251900109051576,8.135155909537819,Iris
7.828113527066405,8.111435910615759,7.7717231449594335,8.848224118929615,Iris
8.727843440373805,7.837459786605704,7.830442240095966,7.681113203156554,Iris
7.50146949767554,8.825825208807714,8.01146882085468,8.815401219050852,Iris
7.3715043359113706,8.25986664366576,7.767049131073278,7.788862052636016,Iris
8.580190094642823,8.090856523065664,7.872758323048874,8.286027345631993,Iris
7.8888683767837415,7.829327688184463,7.84727023602599,7.560259071528098,Iris
8.074255651591992,7.184559829337749,7.350383406824451,8.199549740425308,Iris
7.6002107892461055,8.419623962795505,7.714606895509559,8.759545309449459,Iris
8.049208504054898,7.717418160780143,7.7609708360497995,7.311836110404812,Iris
8.158031312709666,9.20684053883369,7.734306827342708,8.92312031207079,Iris
7.465321474502474,8.266812639331569,8.221119072146916,7.561735864027627,Iris
8.01155243908002,7.547698725000892,7.9893631408861,7.870306625176927,Iris
8.115846641767046,8.119568966943433,7.639283560353828,7.55775506901829,Iris
8.46876004754981,7.385938614624182,8.227415545595903,7.9030668182223165,Iris
8.60456081074001,7.204727088142883,7.686710740114027,8.114642979844952,Iris
8.161457473117842,7.832750956178029,7.975618105554319,7.817435205865546,Iris
7.283869255880112,8.425334147942737,8.183701318703287,8.143537379912736,Iris
8.191063334967943,7.930242513616158,7.607423832141829,8.121098211557166,Iris
7.114916226716081,8.847331372932683,8.498279597547622,8.427188967784234,Iris
7.636305025828404,8.111655866955712,7.806665530463853,7.780760203454204,Iris
8.14225973409779,7.819840849962336,8.405288271836008,7.952367583487759,Iris
7.955691554939618,8.261505163227772,7.233493883144828,8.108534708690078,Iris
8.831612576122573,8.433908467272591,8.276941774339472,7.369145535561526,Iris
8.538867230273405,7.505277873724479,8.603863992315555,7.61036921287291,Iris
8.24470220200399,8.468701116390532,7.928051080979734,8.171190958932385,Iris
8.08255068398503,8.01192753110904,8.511125211834987,8.209936661259281,Iris
8.562461573410534,8.725901637515864,8.1063589226483,7.963383465435452,Iris
7.322634439008149,7.972684911808612,8.911533707489848,7.84246461261488,Iris
8.051017050101377,8.494919892613918,8.261948766042872,8.089445812421754,Iris
7.902045956788802,8.170982685537732,8.23234536926946,7.128791084647165,Iris
8.163088685122036,8.122572301144752,8.45132235211081,7.522351527640306,Iris
8.166154811187791,8.543859580433796,8.738114403509915,8.753632831044985,Iris
8.313351785482567,7.532651783819106,7.908889351014831,8.16715977684163,Iris
9.248508461835574,8.537456648478255,8.264496953149555,7.191778546374584,Iris
7.890326572461474,8.20666213186293,8.127574706340475,8.202453552303453,Iris
7.159288137639047,7.345867782207806,7.7640763780306,6.587756070125965,Iris
8.226650526868301,8.075293836019707,8.549239331011373,7.5527720916868715,Iris
8.67981961757741,8.59676575121143,7.616309169189834,7.199002416774128,Iris
8.177948372050261,7.772410733507358,8.897279735002439,8.00525642445243,Iris
8.911945406536526,8.649337157676518,8.57783493036424,9.035827949132447,Lavender
8.855332172822331,9.407640399634454,9.50913978562946,9.137979140155066,Lavender
8.442256017852717,9.062387953855488,8.761425189941448,9.720753809143757,Lavender
8.371321638003995,8.507901366950488,9.125472819144122,8.047069862499834,Lavender
8.471332448155287,9.523021709922649,9.28658333176784,9.6482207224584,Lavender
8.884318971640894,8.927333901784616,9.696196632490878,8.804605629908567,Lavender
8.771457352044903,9.2624095979043,8.009324519930248,9.061294745623249,Lavender
9.474809932003142,8.502861288679057,9.734613829515983,8.646943176085529,Lavender
8.35871404100098,8.848450676957919,8.606957822754572,9.291448166695087,Lavender
8.475427196219677,9.745671800709529,9.527661633451075,9.300286334893773,Lavender
8.950877476661836,8.708889132686034,9.677403987898556,9.050244182281588,Lavender
8.27448369245409,8.949163612931672,9.148525016055238,9.02116593749188,Lavender
9.24579729436418,9.476164036608907,9.400656470871473,9.158730517646097,Lavender
8.580574913276028,8.548119561120219,9.506283040735346,8.577158500096168,Lavender
9.136503086988045,8.030448717251454,8.896169457320847,9.417569403914747,Lavender
8.800403172400365,9.19220580609278,8.944808446350429,9.424854975291499,Lavender
8.77841966311198,8.300587422776594,9.384583441062206,7.839297381908514,Lavender
9.092424111836701,9.715183497828402,9.443523291952351,8.890905915048425,Lavender
8.9109711181768,9.428727515709898,8.949347908880883,10.164357354202293,Lavender
9.056707469182797,8.725955928690313,8.796924761476248,9.758235280118088,Lavender
8.371710659441463,8.817676765793356,9.58814967178057,9.140157628410321,Lavender
9.82057575627952,8.834063488373731,8.395350281279493,8.785623164157355,Lavender
9.024364237793138,9.328024981578425,8.522402063960163,8.782551662181739,Lavender
8.283377288348618,9.401321922412105,8.74747749975061,9.769265624040623,Lavender
8.504945055022022,10.057981415773742,9.156702476632365,9.387426734410864,Lavender
8.574785611771665,8.813584508133612,9.271559857517513,8.550109038853273,Lavender
9.10780767269934,8.593833549304616,8.661399192618465,9.228199967178515,Lavender
9.627243304882024,8.3684790577014,8.931540310049455,8.608002039556837,Lavender
9.607869579604634,8.703306694682121,8.79232913626514,9.084453255657156,Lavender
8.853749870885771,8.675839208382516,8.378255124733414,9.01373933976875,Lavender
9.048614157916335,8.410153114033927,10.050629666866078,9.875195805898292,Lavender
9.343708690883753,8.925713854335251,9.596398381530932,8.849042085095945,Lavender
8.88281971377218,9.161706493968204,8.24228450421804,9.067038731224674,Lavender
7.581176236298786,9.34838530617775,10.436275260157986,8.243941304152258,Lavender
9.508798262216617,8.373283362355735,8.070397958018006,9.50690312675433,Lavender
9.305463252480772,8.534785398491636,9.424079748796084,9.732631571032485,Lavender
9.8421038931825,9.259924443579713,9.946110182755415,9.871487503475128,Lavender
